Date,Open,High,Low,Close,Volume
2015-01-02,39.52246829324134,40.166210463492945,39.42082547292098,39.60717010498047,27913900
2015-01-05,39.27684068003301,39.58177246660181,39.17519782823274,39.24296188354492,39673900
2015-01-06,39.28528996016405,39.59869045583667,38.57378394893018,38.66695785522461,36447900
2015-01-07,38.94650250026539,39.35307717529689,38.53145893314019,39.158260345458984,29114100
2015-01-08,39.59870865804818,40.44573985928985,39.57329875598457,40.31021499633789,29645200
2015-01-09,40.327155999250174,40.50503177599165,39.72576462198083,39.97140121459961,23944200
2015-01-12,40.16621831640922,40.26786438776945,39.26836730423394,39.47165298461914,23651900
2015-01-13,39.78505346219784,40.58126156622329,39.01425525825986,39.26836395263672,35270600
2015-01-14,38.9295654296875,39.166736437531576,38.641574601795035,38.9295654296875,29719600
2015-01-15,39.149795895019764,39.28532080207261,38.46369923553234,38.52299118041992,32750800
2015-01-16,38.378989601074785,39.20060776990832,38.260402504168006,39.16672897338867,35695300
2015-01-20,39.21754452738084,39.51400739071998,38.59921212944626,39.29377746582031,36161900
2015-01-21,38.91262812195872,39.08203507766216,38.52299438565906,38.895687103271484,39081100
2015-01-22,39.28530465636376,39.92904689250361,39.03119596397086,39.92057800292969,35898000
2015-01-23,40.115394633103314,40.14080453290265,39.641056039456025,39.962928771972656,26211600
2015-01-26,39.81046650397874,39.92058146499327,39.166724212011125,39.81893539428711,42525500
2015-01-27,36.379989639410056,36.59174743331679,35.66848332263674,36.13434982299805,169164000
2015-01-28,36.20210657529643,36.24445747931292,34.86379603644066,34.88920593261719,84507100
2015-01-29,34.668975239036186,35.67694085389702,34.55039142918979,35.58376693725586,63585300
2015-01-30,35.194154057486166,35.219567196705,34.177715730278635,34.220069885253906,78004900
2015-02-02,34.380992363639145,35.041675585463274,34.07606065166887,34.9654426574707,50352500
2015-02-03,35.26190146950367,35.51601012352092,34.770621938059065,35.236488342285156,52082400
2015-02-04,35.52449065373426,35.75318948664794,35.0332141924577,35.439788818359375,41614800
2015-02-05,35.76165372614775,36.117405233707466,35.45672201614388,35.95647048950195,36548200
2015-02-06,36.15130248604822,36.24447646238456,35.70237685224794,35.922603607177734,34616600
2015-02-09,35.778609968581094,36.202125694751395,35.75319682781625,35.880252838134766,31381100
2015-02-10,36.20212134398014,36.22753125052265,35.72778262445475,36.083534240722656,29670700
2015-02-11,36.12588127190473,36.12588127190473,35.75318548318488,35.89718246459961,38262500
2015-02-12,36.1343383111539,36.49856185913086,36.00728238282092,36.49856185913086,33268800
2015-02-13,36.74421629573954,37.15925979614258,36.54939949722027,37.15925979614258,40264900
2015-02-17,37.50901936605866,37.53461010434308,36.84363088319625,37.176326751708984,33695700
2015-02-18,37.21897869057536,37.27869258207726,37.01424302388096,37.133670806884766,27111700
2015-02-19,36.83509551200831,37.13366492220265,36.72419690786648,37.10807418823242,27603400
2015-02-20,37.11659237145161,37.43222651649837,36.92892162090012,37.415164947509766,29721100
2015-02-23,37.27868605003817,37.69668321730927,37.236033742748,37.66256332397461,32518800
2015-02-24,37.66257007588073,37.79052702069055,37.466363569678876,37.611385345458984,25271700
2015-02-25,37.49195412002599,37.61138189254964,37.363993932800504,37.52607727050781,29759800
2015-02-26,37.52607103576866,37.730803396319054,37.4407631737375,37.585784912109375,28957300
2015-02-27,37.64550553082068,37.70521941785624,37.244566642870915,37.406646728515625,33807700
2015-03-02,37.25309841931948,37.69668964999044,37.15073221352249,37.43224334716797,31924000
2015-03-03,37.15924212780946,37.38956839200494,36.75830345448835,36.92038345336914,31748600
2015-03-04,36.69008292205403,36.860695450840126,36.57918754438189,36.73273849487305,25748700
2015-03-05,36.74126746858505,36.88628925626694,36.528002622236556,36.775390625,23193500
2015-03-06,36.68155473225977,36.77539178828751,35.95645553340371,36.135597229003906,36248800
2015-03-09,35.99056236035054,36.79243999930585,35.99056236035054,36.55358123779297,32108000
2015-03-10,36.127058907202006,36.43416076612526,35.85408020019531,35.85408020019531,39159700
2015-03-11,36.09294303825606,36.14412451768106,35.69200409388965,35.811431884765625,32215300
2015-03-12,35.256926854658374,35.529905449724716,34.85598811945901,34.99247741699219,59992500
2015-03-13,34.719503036585294,35.376358877626,34.64272759401789,35.299583435058594,58007700
2015-03-16,35.37636099692499,35.521379478149996,35.21427768948276,35.4531364440918,35273500
2015-03-17,35.291059690833904,35.68346941265409,35.10338887169841,35.57257080078125,31673400
2015-03-18,35.34224695366369,36.53653127175811,35.256942325583935,36.25502014160156,44194800
2015-03-19,36.05028415178811,36.331795279394335,36.016164253363094,36.07587814331055,33879100
2015-03-20,36.30619918435085,36.664482471163915,36.24648530321534,36.57917785644531,71904500
2015-03-23,36.57918392157587,36.79244874789589,36.493876038550056,36.5621223449707,26246100
2015-03-24,36.493879158326685,36.82657179516096,36.46828841831275,36.596248626708984,25513300
2015-03-25,36.61329383414277,36.621826247199586,35.3507667971891,35.367828369140625,43469900
2015-03-26,35.16309631693891,35.495788837454114,34.9071759896237,35.154563903808594,37495600
2015-03-27,35.07779365943197,35.342243184940365,34.830408962715374,34.94983673095703,34401400
2015-03-30,35.0607348455166,35.436083008588625,34.898654755020964,34.941307067871094,35049700
2015-03-31,34.7877566756663,35.00102149737423,34.58302426915792,34.68539047241211,34887200
2015-04-01,34.63419520994832,34.77068452416258,34.386810565171295,34.73656463623047,36865300
2015-04-02,34.6853896231914,34.75363592646523,34.224736838581556,34.36975860595703,37487500
2015-04-06,34.412413405019464,35.64081766524579,34.27592404277209,35.44461441040039,39223700
2015-04-07,35.495797574723994,35.751714710870914,35.239880438577075,35.42755126953125,28809400
2015-04-08,35.367836683418865,35.5640399257417,35.00955335069791,35.33371353149414,24753400
2015-04-09,35.18869209865646,35.50432309237585,35.18869209865646,35.38489532470703,25723900
2015-04-10,35.512850863911446,35.785829512655546,35.32517682258906,35.58962631225586,28022000
2015-04-13,35.316650217869785,35.87966912839641,35.30811780401318,35.623748779296875,30276700
2015-04-14,35.657875604239436,35.85407883906686,35.30812144577965,35.5299186706543,24244400
2015-04-15,35.62375191088052,36.22089402100182,35.5555088648407,36.0502815246582,27343600
2015-04-16,35.785846992908134,36.11853968018971,35.67494834575968,35.964988708496094,22509700
2015-04-17,35.54697054075922,35.60668767059016,35.11191183886352,35.50431823730469,42387600
2015-04-20,35.5981568200118,36.826560785899815,35.55550451468501,36.604766845703125,46057700
2015-04-21,36.68154872774834,36.80950892032425,36.28060982822921,36.374446868896484,26013800
2015-04-22,36.400041235549146,36.79245101330357,36.29767502377822,36.67302322387695,25064300
2015-04-23,36.58770327011684,37.20190684652364,36.510927823065984,36.971580505371094,46309500
2015-04-24,38.9506958955117,41.06628302458459,38.942166732506735,40.83595657348633,130933700
2015-04-27,40.28998824403737,41.0577428756005,40.28145908331458,40.972434997558594,59248200
2015-04-28,40.75916361445799,41.97903841346363,40.69092057718614,41.93638610839844,60730800
2015-04-29,41.561041615449305,42.06434662941566,41.37336756659877,41.85108184814453,47804600
2015-04-30,41.54398257368464,42.26055241258206,41.45867470348107,41.4927978515625,64725500
